open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,symbol,symbol_simple,contract_type
2023-01-03 19:00:00,16637.6,16652.0,16615.1,16637.7,5505.693,2023-01-03 19:59:59.999,91574306.283,30699,2983.637,49628269.4923,BTCUSDT,btc,PERPETUAL
2023-01-03 20:00:00,16637.6,16665.8,16636.0,16656.1,6661.503,2023-01-03 20:59:59.999,110930494.2326,34302,3442.54,57326069.365,BTCUSDT,btc,PERPETUAL
2023-01-03 21:00:00,16656.0,16665.7,16652.4,16658.8,3880.582,2023-01-03 21:59:59.999,64648543.8479,20777,1809.245,30140991.4098,BTCUSDT,btc,PERPETUAL
2023-01-03 22:00:00,16658.8,16673.0,16642.9,16670.1,4068.634,2023-01-03 22:59:59.999,67764191.9832,24066,1949.911,32479064.2966,BTCUSDT,btc,PERPETUAL
2023-01-03 23:00:00,16670.2,16688.2,16660.2,16667.2,6070.52,2023-01-03 23:59:59.999,101226619.7766,31605,3190.258,53200554.8932,BTCUSDT,btc,PERPETUAL
2023-01-04 00:00:00,16667.3,16668.4,16645.7,16655.6,4299.783,2023-01-04 00:59:59.999,71632931.5337,24459,1989.55,33144093.9357,BTCUSDT,btc,PERPETUAL
2023-01-04 01:00:00,16655.6,16730.0,16652.3,16696.1,14283.553,2023-01-04 01:59:59.999,238573399.2723,67570,7817.667,130570555.3563,BTCUSDT,btc,PERPETUAL
2023-01-04 02:00:00,16696.1,16749.8,16695.5,16729.0,10777.263,2023-01-04 02:59:59.999,180263848.2345,52129,6005.731,100454501.8681,BTCUSDT,btc,PERPETUAL
2023-01-04 03:00:00,16729.1,16870.0,16729.0,16855.9,40719.495,2023-01-04 03:59:59.999,684601580.6861,162742,22463.658,377682718.7828,BTCUSDT,btc,PERPETUAL
2023-01-04 04:00:00,16855.9,16904.4,16841.0,16852.4,20900.843,2023-01-04 04:59:59.999,352553580.5223,94418,9611.295,162142676.8469,BTCUSDT,btc,PERPETUAL
2023-01-04 05:00:00,16852.5,16856.5,16832.3,16848.3,7856.39,2023-01-04 05:59:59.999,132319429.502,39749,3753.247,63212924.6359,BTCUSDT,btc,PERPETUAL
2023-01-04 06:00:00,16848.3,16872.9,16842.2,16872.9,6521.234,2023-01-04 06:59:59.999,109911193.9495,35791,3383.398,57027897.1039,BTCUSDT,btc,PERPETUAL
2023-01-04 07:00:00,16872.8,16885.4,16841.1,16862.5,9605.247,2023-01-04 07:59:59.999,161938450.2652,47207,4477.001,75481167.7664,BTCUSDT,btc,PERPETUAL
2023-01-04 08:00:00,16862.5,16913.6,16826.7,16857.1,18658.974,2023-01-04 08:59:59.999,314663687.3972,81848,10080.351,170023834.7582,BTCUSDT,btc,PERPETUAL
2023-01-04 09:00:00,16857.1,16860.4,16824.5,16838.9,6614.273,2023-01-04 09:59:59.999,111422782.5021,36026,3171.783,53432239.3328,BTCUSDT,btc,PERPETUAL
2023-01-04 10:00:00,16838.9,16840.9,16826.1,16838.0,4847.863,2023-01-04 10:59:59.999,81608332.7299,28367,2276.908,38330039.7279,BTCUSDT,btc,PERPETUAL
2023-01-04 11:00:00,16837.9,16847.4,16826.2,16826.8,4561.085,2023-01-04 11:59:59.999,76804037.7673,27030,2087.029,35144946.6957,BTCUSDT,btc,PERPETUAL
2023-01-04 12:00:00,16826.7,16838.7,16800.1,16808.0,10884.695,2023-01-04 12:59:59.999,183072436.173,49883,5390.094,90661599.8661,BTCUSDT,btc,PERPETUAL
2023-01-04 13:00:00,16808.0,16829.8,16804.3,16820.1,5583.459,2023-01-04 13:59:59.999,93905522.4757,29839,2874.403,48342329.0798,BTCUSDT,btc,PERPETUAL
2023-01-04 14:00:00,16820.2,16852.1,16789.0,16821.0,15888.621,2023-01-04 14:59:59.999,267207662.5609,79532,8267.843,139058512.8515,BTCUSDT,btc,PERPETUAL
2023-01-04 15:00:00,16820.9,16850.4,16759.3,16846.5,28117.369,2023-01-04 15:59:59.999,472450669.6557,125543,14079.782,236601582.8921,BTCUSDT,btc,PERPETUAL
2023-01-04 16:00:00,16846.5,16890.8,16824.3,16850.7,18406.97,2023-01-04 16:59:59.999,310315960.8109,83936,9406.534,158587743.3011,BTCUSDT,btc,PERPETUAL
2023-01-04 17:00:00,16850.8,16945.6,16841.8,16885.4,20882.503,2023-01-04 17:59:59.999,352866979.3451,93654,11419.591,192977325.9465,BTCUSDT,btc,PERPETUAL
2023-01-04 18:00:00,16885.4,16980.0,16864.0,16942.0,23539.176,2023-01-04 18:59:59.999,398557259.03093,109565,12275.41,207850418.90343,BTCUSDT,btc,PERPETUAL
2023-01-04 19:00:00,16941.9,16984.6,16777.7,16835.9,46623.188,2023-01-04 19:59:59.999,786218899.3895,190231,21846.176,368374307.1059,BTCUSDT,btc,PERPETUAL
2023-01-04 20:00:00,16835.9,16844.2,16766.0,16801.2,14545.323,2023-01-04 20:59:59.999,244456776.9945,67250,6891.909,115851030.7274,BTCUSDT,btc,PERPETUAL
2023-01-04 21:00:00,16801.1,16820.4,16789.1,16819.4,5258.686,2023-01-04 21:59:59.999,88384808.9543,30161,2831.815,47595539.2893,BTCUSDT,btc,PERPETUAL
2023-01-04 22:00:00,16819.3,16837.2,16808.5,16818.7,3870.981,2023-01-04 22:59:59.999,65117551.7263,24206,2015.495,33906924.0183,BTCUSDT,btc,PERPETUAL
2023-01-04 23:00:00,16818.7,16860.9,16807.3,16842.1,6500.864,2023-01-04 23:59:59.999,109479020.3103,37175,3336.455,56188560.3235,BTCUSDT,btc,PERPETUAL
2023-01-05 00:00:00,16842.2,16869.0,16817.4,16819.9,8299.923,2023-01-05 00:59:59.999,139832119.1817,39932,3770.869,63538127.7888,BTCUSDT,btc,PERPETUAL
2023-01-05 01:00:00,16819.8,16842.5,16800.0,16825.0,5989.228,2023-01-05 01:59:59.999,100741746.4031,33424,2768.646,46577777.2286,BTCUSDT,btc,PERPETUAL
2023-01-05 02:00:00,16825.0,16836.6,16816.9,16827.9,2381.822,2023-01-05 02:59:59.999,40076079.1499,19303,1315.661,22137241.6892,BTCUSDT,btc,PERPETUAL
2023-01-05 03:00:00,16827.9,16828.3,16810.3,16819.0,2848.03,2023-01-05 03:59:59.999,47900695.4963,20769,1287.542,21655741.3083,BTCUSDT,btc,PERPETUAL
2023-01-05 04:00:00,16819.0,16834.7,16815.0,16829.1,2549.775,2023-01-05 04:59:59.999,42900784.775,17914,1503.51,25297735.5634,BTCUSDT,btc,PERPETUAL
2023-01-05 05:00:00,16829.0,16840.7,16829.0,16836.1,2410.192,2023-01-05 05:59:59.999,40575915.9306,17443,1174.777,19777614.3558,BTCUSDT,btc,PERPETUAL
2023-01-05 06:00:00,16836.2,16836.2,16804.4,16810.5,4590.842,2023-01-05 06:59:59.999,77201945.0988,26094,2264.221,38074192.4679,BTCUSDT,btc,PERPETUAL
2023-01-05 07:00:00,16810.4,16816.7,16782.4,16816.1,6986.003,2023-01-05 07:59:59.999,117371448.8905,35855,3305.594,55538548.2815,BTCUSDT,btc,PERPETUAL
2023-01-05 08:00:00,16816.1,16822.0,16786.5,16799.9,4779.411,2023-01-05 08:59:59.999,80319901.8543,30227,2303.345,38709435.6685,BTCUSDT,btc,PERPETUAL
2023-01-05 09:00:00,16799.9,16806.0,16775.1,16800.6,7577.37,2023-01-05 09:59:59.999,127225812.4336,40867,3746.225,62903281.4393,BTCUSDT,btc,PERPETUAL
2023-01-05 10:00:00,16800.7,16829.0,16798.2,16816.4,6192.154,2023-01-05 10:59:59.999,104126476.3074,32904,3295.127,55410001.9968,BTCUSDT,btc,PERPETUAL
2023-01-05 11:00:00,16816.4,16830.0,16807.9,16827.0,4609.052,2023-01-05 11:59:59.999,77524297.8555,26837,2503.57,42111862.5226,BTCUSDT,btc,PERPETUAL
2023-01-05 12:00:00,16827.0,16827.0,16807.9,16813.6,4285.55,2023-01-05 12:59:59.999,72070662.0873,25429,1853.707,31174716.3781,BTCUSDT,btc,PERPETUAL
2023-01-05 13:00:00,16813.6,16821.1,16770.1,16771.1,14522.537,2023-01-05 13:59:59.999,243872586.9374,65982,6730.286,113022634.0289,BTCUSDT,btc,PERPETUAL
