open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,symbol,symbol_simple,contract_type
2023-01-01 15:00:00,243.92,244.67,243.92,244.48,23821.25,2023-01-01 15:59:59.999,5817604.3715,7396,13710.54,3348080.2126,BNBUSDT,bnb,PERPETUAL
2023-01-01 16:00:00,244.49,244.98,244.26,244.8,33403.95,2023-01-01 16:59:59.999,8172993.3087,10592,18182.83,4449064.7264,BNBUSDT,bnb,PERPETUAL
2023-01-01 17:00:00,244.8,245.49,244.74,245.34,43064.66,2023-01-01 17:59:59.999,10555688.5001,12729,25823.87,6329845.7902,BNBUSDT,bnb,PERPETUAL
2023-01-01 18:00:00,245.34,245.65,244.68,244.73,34813.88,2023-01-01 18:59:59.999,8537395.2183,11800,15412.59,3780213.5868,BNBUSDT,bnb,PERPETUAL
2023-01-01 19:00:00,244.73,245.63,244.72,245.13,27652.91,2023-01-01 19:59:59.999,6783364.1079,8386,12375.6,3035345.887,BNBUSDT,bnb,PERPETUAL
2023-01-01 20:00:00,245.13,245.81,245.12,245.15,27769.05,2023-01-01 20:59:59.999,6817830.4706,7957,13264.61,3257138.9076,BNBUSDT,bnb,PERPETUAL
2023-01-01 21:00:00,245.15,245.3,244.84,245.02,12985.97,2023-01-01 21:59:59.999,3182816.2648,5193,5931.34,1453791.9149,BNBUSDT,bnb,PERPETUAL
2023-01-01 22:00:00,245.02,245.1,244.57,244.6,16273.4,2023-01-01 22:59:59.999,3984012.1493,6204,8283.34,2028059.0589,BNBUSDT,bnb,PERPETUAL
2023-01-01 23:00:00,244.6,244.79,243.54,244.36,56224.73,2023-01-01 23:59:59.999,13722698.3629,15391,25866.92,6313889.3127,BNBUSDT,bnb,PERPETUAL
2023-01-02 00:00:00,244.35,244.48,243.41,243.44,40752.65,2023-01-02 00:59:59.999,9935951.9058,11657,19001.65,4633341.7612,BNBUSDT,bnb,PERPETUAL
2023-01-02 01:00:00,243.45,243.61,240.4,242.03,229352.72,2023-01-02 01:59:59.999,55492281.00295,52286,97422.68,23568040.4483,BNBUSDT,bnb,PERPETUAL
2023-01-02 02:00:00,242.03,242.69,241.52,242.34,47666.66,2023-01-02 02:59:59.999,11545883.3876,13715,24500.3,5934464.0064,BNBUSDT,bnb,PERPETUAL
2023-01-02 03:00:00,242.34,244.0,242.27,243.67,53129.67,2023-01-02 03:59:59.999,12920307.1631,15791,29165.61,7094080.0908,BNBUSDT,bnb,PERPETUAL
2023-01-02 04:00:00,243.67,243.79,242.82,243.33,39662.12,2023-01-02 04:59:59.999,9649537.5206,12369,19029.63,4629972.8399,BNBUSDT,bnb,PERPETUAL
2023-01-02 05:00:00,243.34,244.3,243.33,243.84,33774.8,2023-01-02 05:59:59.999,8233507.4729,10719,19106.52,4658203.434,BNBUSDT,bnb,PERPETUAL
2023-01-02 06:00:00,243.84,244.29,243.44,243.87,40929.49,2023-01-02 06:59:59.999,9980454.9211,11074,19325.49,4713068.5479,BNBUSDT,bnb,PERPETUAL
2023-01-02 07:00:00,243.87,247.0,243.68,246.26,232963.95,2023-01-02 07:59:59.999,57289445.73692,59091,129211.69,31772745.59582,BNBUSDT,bnb,PERPETUAL
2023-01-02 08:00:00,246.26,247.3,246.25,246.88,109340.22,2023-01-02 08:59:59.999,26999980.6364,29529,56138.15,13863314.0666,BNBUSDT,bnb,PERPETUAL
2023-01-02 09:00:00,246.89,247.88,246.28,246.62,105571.74,2023-01-02 09:59:59.999,26102400.6003,24846,52449.58,12970426.713,BNBUSDT,bnb,PERPETUAL
2023-01-02 10:00:00,246.61,247.42,246.28,246.82,47464.67,2023-01-02 10:59:59.999,11718696.9994,14452,23147.17,5714997.8425,BNBUSDT,bnb,PERPETUAL
2023-01-02 11:00:00,246.82,246.89,246.06,246.72,44915.11,2023-01-02 11:59:59.999,11071308.2259,12765,19602.44,4832172.0853,BNBUSDT,bnb,PERPETUAL
2023-01-02 12:00:00,246.73,247.47,246.73,246.98,48598.32,2023-01-02 12:59:59.999,12008430.2536,13497,26567.34,6564705.9644,BNBUSDT,bnb,PERPETUAL
2023-01-02 13:00:00,246.99,247.3,246.01,246.47,51955.46,2023-01-02 13:59:59.999,12808397.9241,13730,23274.8,5738114.8832,BNBUSDT,bnb,PERPETUAL
2023-01-02 14:00:00,246.47,246.66,245.84,246.34,40949.01,2023-01-02 14:59:59.999,10082537.6412,12120,18569.25,4572673.9618,BNBUSDT,bnb,PERPETUAL
2023-01-02 15:00:00,246.33,247.18,245.91,246.85,53953.99,2023-01-02 15:59:59.999,13306799.7188,15076,31374.47,7738333.9875,BNBUSDT,bnb,PERPETUAL
2023-01-02 16:00:00,246.84,247.05,246.04,246.06,37988.35,2023-01-02 16:59:59.999,9368938.6018,11624,16893.13,4167139.4374,BNBUSDT,bnb,PERPETUAL
2023-01-02 17:00:00,246.05,246.56,246.05,246.43,18832.95,2023-01-02 17:59:59.999,4637672.5693,7359,9929.21,2445172.6414,BNBUSDT,bnb,PERPETUAL
2023-01-02 18:00:00,246.43,246.63,246.15,246.46,22265.76,2023-01-02 18:59:59.999,5487565.0379,7257,11081.38,2731219.5777,BNBUSDT,bnb,PERPETUAL
2023-01-02 19:00:00,246.46,246.63,246.08,246.5,18943.33,2023-01-02 19:59:59.999,4666886.5711,6622,9984.22,2459672.3994,BNBUSDT,bnb,PERPETUAL
2023-01-02 20:00:00,246.51,247.23,246.1,247.14,29866.59,2023-01-02 20:59:59.999,7371500.8687,9791,16658.17,4111441.1188,BNBUSDT,bnb,PERPETUAL
2023-01-02 21:00:00,247.13,247.73,246.81,247.13,31467.87,2023-01-02 21:59:59.999,7778936.707,9834,17814.97,4404761.2604,BNBUSDT,bnb,PERPETUAL
2023-01-02 22:00:00,247.12,247.34,245.89,245.94,29848.85,2023-01-02 22:59:59.999,7360234.8742,12089,12082.13,2979621.7808,BNBUSDT,bnb,PERPETUAL
2023-01-02 23:00:00,245.94,246.46,244.95,245.07,65940.78,2023-01-02 23:59:59.999,16196673.7649,20494,28459.29,6991768.2746,BNBUSDT,bnb,PERPETUAL
2023-01-03 00:00:00,245.06,245.97,244.72,245.7,43187.54,2023-01-03 00:59:59.999,10597979.1631,14679,20079.69,4927623.8959,BNBUSDT,bnb,PERPETUAL
2023-01-03 01:00:00,245.69,245.69,244.63,245.21,40626.34,2023-01-03 01:59:59.999,9955002.2917,14425,21233.0,5202864.6575,BNBUSDT,bnb,PERPETUAL
2023-01-03 02:00:00,245.2,245.59,245.08,245.29,21337.08,2023-01-03 02:59:59.999,5235975.5595,7584,8602.9,2110864.29,BNBUSDT,bnb,PERPETUAL
2023-01-03 03:00:00,245.28,245.83,245.1,245.71,23429.31,2023-01-03 03:59:59.999,5752075.5771,8010,12280.53,3015035.098,BNBUSDT,bnb,PERPETUAL
2023-01-03 04:00:00,245.72,245.81,245.13,245.17,20138.78,2023-01-03 04:59:59.999,4943647.7999,7265,9516.68,2335859.1766,BNBUSDT,bnb,PERPETUAL
2023-01-03 05:00:00,245.17,246.43,245.1,246.28,40480.63,2023-01-03 05:59:59.999,9950571.1218,11507,22995.24,5652764.2581,BNBUSDT,bnb,PERPETUAL
2023-01-03 06:00:00,246.28,246.9,245.91,246.15,54250.26,2023-01-03 06:59:59.999,13369615.7122,15819,28042.12,6910684.0973,BNBUSDT,bnb,PERPETUAL
2023-01-03 07:00:00,246.14,246.31,245.73,246.14,25652.88,2023-01-03 07:59:59.999,6311936.1349,9294,13104.74,3224486.1216,BNBUSDT,bnb,PERPETUAL
2023-01-03 08:00:00,246.14,246.33,245.3,245.76,33455.32,2023-01-03 08:59:59.999,8221510.3173,11214,15226.36,3741909.7503,BNBUSDT,bnb,PERPETUAL
2023-01-03 09:00:00,245.77,246.49,245.66,246.29,33401.22,2023-01-03 09:59:59.999,8220144.9772,10132,18863.84,4642608.6572,BNBUSDT,bnb,PERPETUAL
2023-01-03 10:00:00,246.28,246.44,245.3,245.64,43853.77,2023-01-03 10:59:59.999,10779254.9958,11705,21612.76,5312527.354,BNBUSDT,bnb,PERPETUAL
2023-01-03 11:00:00,245.64,246.29,245.2,245.48,43368.16,2023-01-03 11:59:59.999,10657048.6591,11294,21679.7,5327249.8787,BNBUSDT,bnb,PERPETUAL
2023-01-03 12:00:00,245.47,245.71,244.89,245.26,40761.53,2023-01-03 12:59:59.999,9998109.0293,11479,18844.28,4622268.387,BNBUSDT,bnb,PERPETUAL
2023-01-03 13:00:00,245.25,245.6,244.84,245.28,42370.43,2023-01-03 13:59:59.999,10390188.8427,12353,20176.3,4948638.88,BNBUSDT,bnb,PERPETUAL
2023-01-03 14:00:00,245.29,246.26,244.02,244.72,107923.95,2023-01-03 14:59:59.999,26483845.4041,28611,48484.31,11901792.5108,BNBUSDT,bnb,PERPETUAL
2023-01-03 15:00:00,244.72,245.54,244.42,245.28,78671.95,2023-01-03 15:59:59.999,19272086.224,21929,40061.29,9813706.0983,BNBUSDT,bnb,PERPETUAL
2023-01-03 16:00:00,245.27,245.84,244.3,244.58,54832.18,2023-01-03 16:59:59.999,13436261.9725,16699,27085.95,6638061.3958,BNBUSDT,bnb,PERPETUAL
2023-01-03 17:00:00,244.57,245.2,244.53,245.2,25521.65,2023-01-03 17:59:59.999,6250296.7106,10402,13543.0,3316756.5436,BNBUSDT,bnb,PERPETUAL
2023-01-03 18:00:00,245.2,245.3,244.54,245.06,31718.27,2023-01-03 18:59:59.999,7769828.7302,11145,14561.74,3567645.7155,BNBUSDT,bnb,PERPETUAL
2023-01-03 19:00:00,245.06,245.48,244.71,245.19,23162.13,2023-01-03 19:59:59.999,5678440.6068,8475,11491.17,2817187.2642,BNBUSDT,bnb,PERPETUAL
2023-01-03 20:00:00,245.18,245.56,245.03,245.39,22500.87,2023-01-03 20:59:59.999,5519777.0332,8743,11492.46,2819397.9486,BNBUSDT,bnb,PERPETUAL
2023-01-03 21:00:00,245.39,245.78,245.3,245.77,19672.38,2023-01-03 21:59:59.999,4830093.5771,6877,11275.06,2768438.4291,BNBUSDT,bnb,PERPETUAL
2023-01-03 22:00:00,245.77,245.98,245.4,245.77,19528.3,2023-01-03 22:59:59.999,4797763.8956,7753,9891.79,2430353.0338,BNBUSDT,bnb,PERPETUAL
2023-01-03 23:00:00,245.77,246.19,245.77,245.97,27774.4,2023-01-03 23:59:59.999,6832580.9863,9952,14933.63,3673560.2297,BNBUSDT,bnb,PERPETUAL
2023-01-04 00:00:00,245.97,246.17,245.47,245.82,27194.76,2023-01-04 00:59:59.999,6685654.1778,8942,14130.93,3473955.7727,BNBUSDT,bnb,PERPETUAL
2023-01-04 01:00:00,245.82,247.32,245.81,246.27,91582.74,2023-01-04 01:59:59.999,22580204.7397,24269,54762.69,13502732.9743,BNBUSDT,bnb,PERPETUAL
2023-01-04 02:00:00,246.28,252.72,246.27,251.11,285572.73,2023-01-04 02:59:59.999,71334796.45149,74343,169812.36,42413408.87339,BNBUSDT,bnb,PERPETUAL
2023-01-04 03:00:00,251.1,258.71,251.1,257.02,428585.67,2023-01-04 03:59:59.999,109664132.27339,114587,228108.54,58339397.50559,BNBUSDT,bnb,PERPETUAL
2023-01-04 04:00:00,257.02,257.27,255.22,255.54,108598.53,2023-01-04 04:59:59.999,27819336.8327,29113,51687.92,13241597.8163,BNBUSDT,bnb,PERPETUAL
2023-01-04 05:00:00,255.53,255.7,254.64,255.02,76738.63,2023-01-04 05:59:59.999,19574566.942,20011,37594.94,9589602.5913,BNBUSDT,bnb,PERPETUAL
2023-01-04 06:00:00,255.03,255.09,253.59,254.89,87013.59,2023-01-04 06:59:59.999,22124086.4081,22823,44311.85,11267239.0851,BNBUSDT,bnb,PERPETUAL
2023-01-04 07:00:00,254.89,255.58,254.15,255.03,55226.83,2023-01-04 07:59:59.999,14077993.9389,16823,28736.28,7325986.6723,BNBUSDT,bnb,PERPETUAL
2023-01-04 08:00:00,255.02,256.14,253.86,254.93,83947.35,2023-01-04 08:59:59.999,21402215.4103,23515,42408.04,10814554.0393,BNBUSDT,bnb,PERPETUAL
2023-01-04 09:00:00,254.93,255.34,254.56,254.8,32709.03,2023-01-04 09:59:59.999,8340665.5984,11915,15899.87,4054488.3185,BNBUSDT,bnb,PERPETUAL
2023-01-04 10:00:00,254.79,255.11,254.09,254.79,45610.97,2023-01-04 10:59:59.999,11611783.9535,13826,21123.35,5377496.8785,BNBUSDT,bnb,PERPETUAL
2023-01-04 11:00:00,254.79,254.93,254.42,254.75,23902.73,2023-01-04 11:59:59.999,6088474.6919,9153,12227.44,3114623.6167,BNBUSDT,bnb,PERPETUAL
2023-01-04 12:00:00,254.75,255.91,254.65,254.85,58774.25,2023-01-04 12:59:59.999,14995497.6834,17317,29348.07,7488810.5108,BNBUSDT,bnb,PERPETUAL
2023-01-04 13:00:00,254.86,255.76,254.75,255.35,30090.77,2023-01-04 13:59:59.999,7679251.6172,10819,15521.08,3961271.5631,BNBUSDT,bnb,PERPETUAL
2023-01-04 14:00:00,255.37,256.12,254.79,255.46,50820.69,2023-01-04 14:59:59.999,12978054.2539,18355,26566.47,6785506.8093,BNBUSDT,bnb,PERPETUAL
2023-01-04 15:00:00,255.46,257.3,253.78,256.83,131429.85,2023-01-04 15:59:59.999,33595017.0668,39309,65178.84,16666708.9838,BNBUSDT,bnb,PERPETUAL
2023-01-04 16:00:00,256.84,259.95,255.82,257.38,289409.12,2023-01-04 16:59:59.999,74749338.9364,76576,149764.87,38679801.4185,BNBUSDT,bnb,PERPETUAL
2023-01-04 17:00:00,257.39,260.9,256.93,259.44,187239.55,2023-01-04 17:59:59.999,48568259.0092,53553,100173.59,25984170.2042,BNBUSDT,bnb,PERPETUAL
2023-01-04 18:00:00,259.45,260.65,258.92,259.16,117845.63,2023-01-04 18:59:59.999,30629169.6577,33492,58045.12,15087095.5368,BNBUSDT,bnb,PERPETUAL
2023-01-04 19:00:00,259.13,259.9,256.23,257.53,158573.78,2023-01-04 19:59:59.999,40883291.91153,50704,74401.54,19185759.5163,BNBUSDT,bnb,PERPETUAL
2023-01-04 20:00:00,257.54,257.58,254.7,255.62,91049.71,2023-01-04 20:59:59.999,23310198.08,28814,43975.51,11257664.2441,BNBUSDT,bnb,PERPETUAL
2023-01-04 21:00:00,255.62,257.29,255.42,257.04,50301.43,2023-01-04 21:59:59.999,12909938.4067,16378,28283.27,7258961.6523,BNBUSDT,bnb,PERPETUAL
2023-01-04 22:00:00,257.04,258.05,256.62,257.4,37900.16,2023-01-04 22:59:59.999,9755047.0136,14701,17927.72,4614541.1704,BNBUSDT,bnb,PERPETUAL
2023-01-04 23:00:00,257.41,259.15,257.4,258.54,51724.07,2023-01-04 23:59:59.999,13367675.5555,18348,27840.91,7194574.6521,BNBUSDT,bnb,PERPETUAL
2023-01-05 00:00:00,258.55,258.87,257.05,257.07,52881.63,2023-01-05 00:59:59.999,13650827.0362,17396,23764.53,6134758.4275,BNBUSDT,bnb,PERPETUAL
2023-01-05 01:00:00,257.07,258.28,256.64,257.48,38997.34,2023-01-05 01:59:59.999,10041850.2489,14366,20109.01,5178392.1598,BNBUSDT,bnb,PERPETUAL
2023-01-05 02:00:00,257.48,258.19,256.94,257.97,29886.83,2023-01-05 02:59:59.999,7700623.2766,10582,14938.7,3848596.0622,BNBUSDT,bnb,PERPETUAL
2023-01-05 03:00:00,257.97,258.07,257.02,257.57,28621.66,2023-01-05 03:59:59.999,7370413.6554,10954,14150.05,3643907.5162,BNBUSDT,bnb,PERPETUAL
2023-01-05 04:00:00,257.57,258.79,257.44,258.3,30170.73,2023-01-05 04:59:59.999,7788751.2516,13660,15162.54,3914337.8269,BNBUSDT,bnb,PERPETUAL
2023-01-05 05:00:00,258.3,258.9,258.07,258.37,29707.0,2023-01-05 05:59:59.999,7677989.466,10825,15142.23,3913892.7767,BNBUSDT,bnb,PERPETUAL
2023-01-05 06:00:00,258.37,258.38,257.2,257.47,32063.12,2023-01-05 06:59:59.999,8261266.7341,12579,15141.41,3900874.7105,BNBUSDT,bnb,PERPETUAL
2023-01-05 07:00:00,257.47,257.67,256.24,257.36,50106.37,2023-01-05 07:59:59.999,12880118.8745,16397,22971.66,5905356.4021,BNBUSDT,bnb,PERPETUAL
2023-01-05 08:00:00,257.36,257.5,256.22,257.0,43494.22,2023-01-05 08:59:59.999,11176109.956,13347,20539.3,5278105.8732,BNBUSDT,bnb,PERPETUAL
2023-01-05 09:00:00,257.0,257.0,255.29,256.08,68888.56,2023-01-05 09:59:59.999,17644327.5748,21084,33953.24,8696411.8181,BNBUSDT,bnb,PERPETUAL
2023-01-05 10:00:00,256.09,256.89,255.99,256.77,36204.47,2023-01-05 10:59:59.999,9288051.139,12309,20690.78,5308622.4459,BNBUSDT,bnb,PERPETUAL
2023-01-05 11:00:00,256.77,257.16,256.1,256.92,29177.0,2023-01-05 11:59:59.999,7488647.1056,10586,15148.34,3888519.6524,BNBUSDT,bnb,PERPETUAL
2023-01-05 12:00:00,256.91,257.1,256.31,256.67,32083.95,2023-01-05 12:59:59.999,8235080.7337,10405,14595.57,3746670.116,BNBUSDT,bnb,PERPETUAL
2023-01-05 13:00:00,256.66,256.96,255.51,255.62,62838.1,2023-01-05 13:59:59.999,16101730.8911,19006,30135.13,7722609.2684,BNBUSDT,bnb,PERPETUAL
2023-01-05 14:00:00,255.61,256.6,255.0,256.24,85334.81,2023-01-05 14:59:59.999,21827187.8599,27094,44628.48,11416200.6795,BNBUSDT,bnb,PERPETUAL
2023-01-05 15:00:00,256.24,258.0,256.02,256.54,104061.86,2023-01-05 15:59:59.999,26749477.4072,30672,54055.03,13896264.2197,BNBUSDT,bnb,PERPETUAL
2023-01-05 16:00:00,256.55,256.95,255.93,256.41,36836.54,2023-01-05 16:59:59.999,9443391.4909,13642,18792.05,4817524.6891,BNBUSDT,bnb,PERPETUAL
2023-01-05 17:00:00,256.41,256.64,256.03,256.38,21807.56,2023-01-05 17:59:59.999,5589323.3731,8613,10663.94,2733151.792,BNBUSDT,bnb,PERPETUAL
2023-01-05 18:00:00,256.37,257.29,256.2,256.95,37139.42,2023-01-05 18:59:59.999,9538273.5318,12585,16486.02,4233461.3472,BNBUSDT,bnb,PERPETUAL
2023-01-05 19:00:00,256.95,258.22,256.92,257.5,39989.59,2023-01-05 19:59:59.999,10298966.7524,14363,21348.04,5498647.2466,BNBUSDT,bnb,PERPETUAL
2023-01-05 20:00:00,257.5,257.93,257.25,257.58,20355.82,2023-01-05 20:59:59.999,5242651.2564,8843,11044.58,2844531.0912,BNBUSDT,bnb,PERPETUAL
2023-01-05 21:00:00,257.59,257.74,256.85,257.04,26583.87,2023-01-05 21:59:59.999,6838109.2583,9797,12988.82,3340986.4947,BNBUSDT,bnb,PERPETUAL
2023-01-05 22:00:00,257.05,257.31,256.45,256.6,21917.81,2023-01-05 22:59:59.999,5631086.1074,8160,10797.74,2774232.8944,BNBUSDT,bnb,PERPETUAL
2023-01-05 23:00:00,256.59,257.04,255.59,256.44,57824.58,2023-01-05 23:59:59.999,14816040.1363,17688,26928.41,6899301.7011,BNBUSDT,bnb,PERPETUAL
2023-01-06 00:00:00,256.43,257.75,255.84,257.64,54152.46,2023-01-06 00:59:59.999,13913847.2371,15930,29859.54,7671655.4661,BNBUSDT,bnb,PERPETUAL
2023-01-06 01:00:00,257.63,258.1,257.1,257.48,38596.45,2023-01-06 01:59:59.999,9944504.5199,13278,19579.81,5045134.8354,BNBUSDT,bnb,PERPETUAL
2023-01-06 02:00:00,257.48,258.46,256.68,258.17,73969.04,2023-01-06 02:59:59.999,19067327.2942,20971,41173.35,10615432.68,BNBUSDT,bnb,PERPETUAL
2023-01-06 03:00:00,258.17,258.66,256.88,257.57,55905.93,2023-01-06 03:59:59.999,14419481.1538,18171,25493.28,6575883.995,BNBUSDT,bnb,PERPETUAL
2023-01-06 04:00:00,257.57,257.9,256.56,257.46,44686.36,2023-01-06 04:59:59.999,11491406.4563,16751,20393.48,5244085.4457,BNBUSDT,bnb,PERPETUAL
2023-01-06 05:00:00,257.46,257.46,256.38,256.82,30571.22,2023-01-06 05:59:59.999,7851344.2538,11593,14780.91,3796379.2979,BNBUSDT,bnb,PERPETUAL
2023-01-06 06:00:00,256.83,256.83,255.11,255.49,72328.92,2023-01-06 06:59:59.999,18503434.933,22953,34685.03,8873111.6122,BNBUSDT,bnb,PERPETUAL
2023-01-06 07:00:00,255.48,256.29,255.1,256.19,42040.69,2023-01-06 07:59:59.999,10757685.826,14637,23747.33,6077102.3578,BNBUSDT,bnb,PERPETUAL
2023-01-06 08:00:00,256.19,257.06,256.11,256.67,50334.86,2023-01-06 08:59:59.999,12919807.8824,15950,27655.95,7098563.7913,BNBUSDT,bnb,PERPETUAL
2023-01-06 09:00:00,256.67,256.92,255.83,256.37,64621.26,2023-01-06 09:59:59.999,16569974.0457,19349,34518.57,8850890.9299,BNBUSDT,bnb,PERPETUAL
2023-01-06 10:00:00,256.37,256.65,255.58,255.88,36050.09,2023-01-06 10:59:59.999,9235832.7241,11902,15621.68,4002292.9721,BNBUSDT,bnb,PERPETUAL
2023-01-06 11:00:00,255.89,256.54,255.17,256.23,76561.68,2023-01-06 11:59:59.999,19597562.8734,23309,38470.42,9847889.2487,BNBUSDT,bnb,PERPETUAL
2023-01-06 12:00:00,256.23,256.23,253.95,255.56,114337.19,2023-01-06 12:59:59.999,29181138.4763,33057,51555.71,13159767.8548,BNBUSDT,bnb,PERPETUAL
2023-01-06 13:00:00,255.56,257.14,254.43,256.21,158420.76,2023-01-06 13:59:59.999,40542373.4531,49331,81860.25,20952719.2855,BNBUSDT,bnb,PERPETUAL
2023-01-06 14:00:00,256.21,256.9,255.58,256.25,83533.34,2023-01-06 14:59:59.999,21403192.2135,26149,45100.59,11556500.7421,BNBUSDT,bnb,PERPETUAL
2023-01-06 15:00:00,256.24,259.7,256.24,258.88,147928.16,2023-01-06 15:59:59.999,38128984.7806,44440,86622.99,22332960.6285,BNBUSDT,bnb,PERPETUAL
2023-01-06 16:00:00,258.88,260.45,257.85,258.71,126529.81,2023-01-06 16:59:59.999,32768569.6305,39488,67143.38,17391839.0901,BNBUSDT,bnb,PERPETUAL
2023-01-06 17:00:00,258.72,259.06,258.11,258.26,36675.89,2023-01-06 17:59:59.999,9482155.7962,13929,16956.09,4383931.4528,BNBUSDT,bnb,PERPETUAL
2023-01-06 18:00:00,258.26,259.75,258.21,258.66,74768.53,2023-01-06 18:59:59.999,19359863.9769,24219,35827.53,9277613.2679,BNBUSDT,bnb,PERPETUAL
2023-01-06 19:00:00,258.66,260.3,258.26,259.94,74218.08,2023-01-06 19:59:59.999,19258512.2946,22852,41002.06,10640202.7156,BNBUSDT,bnb,PERPETUAL
2023-01-06 20:00:00,259.93,260.5,258.4,258.61,83693.83,2023-01-06 20:59:59.999,21721477.321,25060,39239.83,10185429.1846,BNBUSDT,bnb,PERPETUAL
2023-01-06 21:00:00,258.61,259.34,258.6,258.83,30359.22,2023-01-06 21:59:59.999,7860889.5117,11239,14052.08,3638539.9962,BNBUSDT,bnb,PERPETUAL
2023-01-06 22:00:00,258.82,259.69,258.82,259.53,23433.45,2023-01-06 22:59:59.999,6072593.327,9709,12447.04,3225611.0108,BNBUSDT,bnb,PERPETUAL
2023-01-06 23:00:00,259.53,259.94,259.04,259.69,48534.4,2023-01-06 23:59:59.999,12595819.1497,15557,23670.21,6142447.3871,BNBUSDT,bnb,PERPETUAL
